date,hour,app,page_url,device,page_views,js_errors,sample_count,lcp_p75_ms,lcp_p95_ms,inp_p75_ms,inp_p95_ms,cls_p75,cls_p95,fcp_p75_ms,fcp_p95_ms,ttfb_p75_ms,ttfb_p95_ms,fetched_at
2026-05-14,7,gi-client-static,/blog/[slug],mobile,89,8,68,2.53125,6.1875,0.216796875,0.35546875,0.00604248046875,0.031005859375,2.28125,5.1875,0.0,0.0,2026-05-21T13:24:12.106659+05:30
2026-05-14,7,gi-client-static,/blog/[slug],tablet,2,0,2,31.072,31.072,0.0,0.0,0.9,0.9,31.072,31.072,0.0,0.0,2026-05-21T13:24:12.106659+05:30
2026-05-14,7,gi-client-static,/corporate-bonds,desktop,1,0,1,1.5,1.5,0.016,0.016,0.001,0.001,1.2,1.2,0.0,0.0,2026-05-21T13:24:12.106659+05:30
2026-05-14,7,gi-client-static,/corporate-bonds,mobile,3,0,1,1.808,1.808,0.08,0.08,0.0,0.0,1.682,1.682,0.0,0.0,2026-05-21T13:24:12.106659+05:30
2026-05-14,7,gi-client-static,/marketing/[url],mobile,2,0,1,1.726,1.726,0.0,0.0,0.0,0.0,3.864,3.864,0.0,0.0,2026-05-21T13:24:12.106659+05:30
2026-05-14,7,gi-client-static,/sell-anytime,mobile,5,0,4,3.6015625,4.584,0.592,0.592,0.005,0.005,2.458984375,2.876,0.0,0.0,2026-05-21T13:24:12.106659+05:30
2026-05-14,7,gi-client-web,/assets,desktop,1,0,1,0.6,0.6,0.128,0.128,0.574,0.574,0.416,0.416,0.0,0.0,2026-05-21T13:43:14.236111+05:30
2026-05-14,7,gi-client-web,/assets,mobile,31,1,13,2.703125,8.316,0.1923828125,0.552,1.140625,2.013,1.0859375,3.859375,0.0,0.0,2026-05-21T13:43:14.236111+05:30
2026-05-14,7,gi-client-web,/assets/bonds,mobile,29,2,10,2.328125,4.356,0.50390625,0.992,1.15625,1.34,2.359375,4.19975,0.0,0.0,2026-05-21T13:43:14.236111+05:30
2026-05-14,7,gi-client-web,/discover,desktop,4,0,1,1.671,1.671,0.16,0.16,0.0,0.0,0.976,0.976,0.0,0.0,2026-05-21T13:43:14.236111+05:30
2026-05-14,7,gi-client-web,/discover,mobile,250,5,208,3.734375,10.6875,0.35546875,0.6640625,2.15625,2.84375,2.46875,6.6875,0.0,0.0,2026-05-21T13:43:14.236111+05:30
2026-05-14,7,gi-client-web,/discover,tablet,2,0,2,3.452,3.452,0.304,0.304,2.368,2.368,2.536,2.536,0.0,0.0,2026-05-21T13:43:14.236111+05:30
2026-05-14,7,gi-client-web,/external-ui/[uuid],desktop,3,0,1,1.043,1.043,0.0,0.0,0.0,0.0,0.583,0.583,0.0,0.0,2026-05-21T13:43:14.236111+05:30
2026-05-14,7,gi-client-web,/external-ui/[uuid],mobile,174,0,165,1.609375,3.53125,0.032,0.032,0.00200653076171875,0.00299835205078125,1.578125,3.53125,0.0,0.0,2026-05-21T13:43:14.236111+05:30
2026-05-14,7,gi-client-web,/login,desktop,6,0,4,0.8525390625,0.936,0.11181640625,0.656,0.705078125,0.711,0.7392578125,0.752,0.0,0.0,2026-05-21T13:43:14.236111+05:30
2026-05-14,7,gi-client-web,/login,mobile,74,1,58,1.1015625,2.984375,0.33984375,0.7734375,0.013916015625,1.21875,1.046875,3.34375,0.0,0.0,2026-05-21T13:43:14.236111+05:30
2026-05-14,7,gi-client-web,/portfolio,desktop,4,0,3,1.18,1.18,0.079833984375,0.168,0.043,0.043,1.148,1.148,0.0,0.0,2026-05-21T13:43:14.236111+05:30
2026-05-14,7,gi-client-web,/portfolio,mobile,90,9,58,1.703125,5.1875,0.310546875,0.62890625,0.703125,1.46875,1.140625,2.53125,0.0,0.0,2026-05-21T13:43:14.236111+05:30
2026-05-14,7,gi-client-web,/quick-start,mobile,14,0,11,3.390625,6.808,0.337890625,0.456,0.004974365234375,0.006,3.109375,6.708,0.0,0.0,2026-05-21T13:43:14.236111+05:30
2026-05-14,7,gi-client-web,/referral,mobile,4,0,3,2.004,2.004,0.112,0.112,0.19677734375,0.407,0.5126953125,0.8,0.0,0.0,2026-05-21T13:43:14.236111+05:30
2026-05-14,7,gi-client-web,/signup,mobile,5,1,4,1.1015625,4.296,0.183837890625,0.232,0.028,0.028,0.73828125,4.296,0.0,0.0,2026-05-21T13:43:14.236111+05:30
2026-05-14,7,gi-client-web,/user-kyc,mobile,33,0,28,3.4921875,7.828125,0.31640625,1.265625,0.107421875,2.3125,1.4140625,2.859375,0.0,0.0,2026-05-21T13:43:14.236111+05:30
2026-05-14,8,gi-client-static,/,desktop,10,0,5,2.21875,13.924,0.07177734375,0.176,0.028076171875,0.581,1.796875,13.856,0.0,0.0,2026-05-21T13:24:18.237669+05:30
2026-05-14,8,gi-client-static,/,mobile,130,4,66,2.34375,4.8125,0.1044921875,0.37890625,0.0009918212890625,0.0130615234375,2.03125,5.4375,0.0,0.0,2026-05-21T13:24:18.237669+05:30
2026-05-14,8,gi-client-static,/blog/[slug],desktop,22,0,15,3.640625,8.18,0.150390625,1.536,0.003997802734375,0.02,2.765625,3.671875,0.0,0.0,2026-05-21T13:24:18.237669+05:30
2026-05-14,8,gi-client-static,/blog/[slug],mobile,114,22,91,2.671875,4.28125,0.177734375,0.33984375,0.0089111328125,0.04833984375,2.140625,4.21875,0.0,0.0,2026-05-21T13:24:18.237669+05:30
2026-05-14,8,gi-client-static,/blog/[slug],unknown,1,4,1,5.091,5.091,0.0,0.0,1.145,1.145,2.95,2.95,0.0,0.0,2026-05-21T13:24:18.237669+05:30
2026-05-14,8,gi-client-static,/marketing/[url],desktop,2,0,1,3.508,3.508,0.0,0.0,0.001,0.001,3.34,3.34,0.0,0.0,2026-05-21T13:24:18.237669+05:30
2026-05-14,8,gi-client-static,/marketing/[url],mobile,1,0,1,2.296,2.296,0.0,0.0,0.0,0.0,2.112,2.112,0.0,0.0,2026-05-21T13:24:18.237669+05:30
2026-05-14,8,gi-client-static,/sell-anytime,desktop,2,0,2,3.76,3.76,0.464,0.464,0.001,0.001,2.524,2.524,0.0,0.0,2026-05-21T13:24:18.237669+05:30
2026-05-14,8,gi-client-static,/sell-anytime,mobile,15,1,13,5.53125,6.772,0.1279296875,0.32,0.03173828125,1.174,4.40625,5.28,0.0,0.0,2026-05-21T13:24:18.237669+05:30
2026-05-14,8,gi-client-web,/assets,mobile,31,4,20,3.046875,5.53125,0.37109375,1.015625,1.328125,1.539,1.8671875,3.921875,0.0,0.0,2026-05-21T13:43:19.503711+05:30
2026-05-14,8,gi-client-web,/assets/bonds,mobile,24,5,6,0.98046875,3.772,0.302734375,0.352,0.0966796875,1.495,1.1953125,3.203125,0.0,0.0,2026-05-21T13:43:19.503711+05:30
2026-05-14,8,gi-client-web,/assets/category/bonds,mobile,2,0,1,0.328,0.328,0.144,0.144,1.3359375,1.396,0.396,0.396,0.0,0.0,2026-05-21T13:43:19.503711+05:30
2026-05-14,8,gi-client-web,/discover,desktop,8,0,6,4.34375,5.386,0.2001953125,0.288,0.54296875,0.58984375,1.1796875,4.922,0.0,0.0,2026-05-21T13:43:19.503711+05:30
2026-05-14,8,gi-client-web,/discover,mobile,293,4,232,4.1875,12.125,0.41015625,1.203125,2.15625,2.84375,2.65625,6.8125,0.0,0.0,2026-05-21T13:43:19.503711+05:30
2026-05-14,8,gi-client-web,/discover,tablet,1,0,1,2.056,2.056,0.144,0.144,1.324,1.324,1.472,1.472,0.0,0.0,2026-05-21T13:43:19.503711+05:30
2026-05-14,8,gi-client-web,/external-ui/[uuid],mobile,231,0,214,1.484375,3.46875,0.168,0.168,0.0019989013671875,0.0030059814453125,1.515625,3.90625,0.0,0.0,2026-05-21T13:43:19.503711+05:30
2026-05-14,8,gi-client-web,/login,desktop,12,0,9,0.73828125,6.644,0.1357421875,0.808,0.05419921875,0.36328125,0.70703125,6.612,0.0,0.0,2026-05-21T13:43:19.503711+05:30
2026-05-14,8,gi-client-web,/login,mobile,98,0,80,1.390625,4.6875,0.33984375,0.8515625,0.0322265625,2.0625,1.171875,4.5625,0.0,0.0,2026-05-21T13:43:19.503711+05:30
2026-05-14,8,gi-client-web,/portfolio,desktop,1,1,1,2.328,2.328,0.12,0.12,0.254,0.254,1.044,1.044,0.0,0.0,2026-05-21T13:43:19.503711+05:30
2026-05-14,8,gi-client-web,/portfolio,mobile,80,13,55,1.4140625,3.703125,0.26953125,2.84375,0.703125,1.40625,1.015625,4.5625,0.0,0.0,2026-05-21T13:43:19.503711+05:30
2026-05-14,8,gi-client-web,/quick-start,desktop,2,0,2,2.04,2.04,0.008,0.008,0.194,0.194,1.344,1.344,0.0,0.0,2026-05-21T13:43:19.503711+05:30
2026-05-14,8,gi-client-web,/quick-start,mobile,30,4,18,2.703125,14.244,0.1923828125,0.328,0.04345703125,0.176,2.671875,6.90625,0.0,0.0,2026-05-21T13:43:19.503711+05:30
2026-05-14,8,gi-client-web,/referral,mobile,1,0,1,3.12,3.12,0.712,0.712,2.402,2.402,2.184,2.184,0.0,0.0,2026-05-21T13:43:19.503711+05:30
2026-05-14,8,gi-client-web,/signup,desktop,4,1,3,0.324,0.324,0.0,0.0,0.0,0.0,0.324,0.324,0.0,0.0,2026-05-21T13:43:19.503711+05:30
2026-05-14,8,gi-client-web,/signup,mobile,1,2,1,0.564,0.564,0.096,0.096,0.014,0.014,0.564,0.564,0.0,0.0,2026-05-21T13:43:19.503711+05:30
2026-05-14,8,gi-client-web,/user-kyc,mobile,25,1,20,4.34375,7.09375,0.2080078125,0.310546875,0.15234375,0.953125,1.2421875,1.9140625,0.0,0.0,2026-05-21T13:43:19.503711+05:30
2026-05-14,9,gi-client-static,/,desktop,13,0,8,1.80859375,3.444,0.2080078125,0.704,0.0079345703125,0.5,1.7265625,3.428,0.0,0.0,2026-05-21T13:24:24.422499+05:30
2026-05-14,9,gi-client-static,/,mobile,128,13,54,2.09375,6.4375,0.0966796875,0.27734375,0.0009918212890625,0.44921875,1.921875,4.8125,0.0,0.0,2026-05-21T13:24:24.422499+05:30
2026-05-14,9,gi-client-static,/,unknown,1,0,1,3.1,3.1,0.0,0.0,0.0,0.0,3.1,3.1,0.0,0.0,2026-05-21T13:24:24.422499+05:30
2026-05-14,9,gi-client-static,/baskets,desktop,1,0,1,1.028,1.028,0.016,0.016,0.001,0.001,0.66,0.66,0.0,0.0,2026-05-21T13:24:24.422499+05:30
2026-05-14,9,gi-client-static,/blog,mobile,1,0,1,1.672,1.672,0.072,0.072,0.015,0.015,1.204,1.204,0.0,0.0,2026-05-21T13:24:24.422499+05:30
2026-05-14,9,gi-client-static,/blog/[slug],desktop,18,2,9,2.046875,8.578,0.039794921875,0.064,0.0030059814453125,0.006,3.296875,8.578,0.0,0.0,2026-05-21T13:24:24.422499+05:30
2026-05-14,9,gi-client-static,/blog/[slug],mobile,112,22,83,2.828125,7.84375,0.177734375,0.43359375,0.023193359375,0.04345703125,2.828125,8.6875,0.0,0.0,2026-05-21T13:24:24.422499+05:30
2026-05-14,9,gi-client-static,/blog/[slug],tablet,2,0,1,0.838,0.838,0.064,0.064,0.0,0.0,0.694,0.694,0.0,0.0,2026-05-21T13:24:24.422499+05:30
2026-05-14,9,gi-client-static,/blog/[slug],unknown,1,1,1,4.672,4.672,0.0,0.0,0.001,0.001,3.676,3.676,0.0,0.0,2026-05-21T13:24:24.422499+05:30
2026-05-14,9,gi-client-static,/corporate-bonds,mobile,2,0,1,1.728,1.728,0.136,0.136,0.0,0.0,1.728,1.728,0.0,0.0,2026-05-21T13:24:24.422499+05:30
2026-05-14,9,gi-client-static,/faq/[type]/...,desktop,1,0,1,0.648,0.648,0.0,0.0,0.118,0.118,0.516,0.516,0.0,0.0,2026-05-21T13:24:24.422499+05:30
2026-05-14,9,gi-client-static,/faq/[type]/...,mobile,5,0,5,0.7841796875,0.996,0.480224609375,0.496,0.0,0.0,0.74072265625,0.784,0.0,0.0,2026-05-21T13:24:24.422499+05:30
2026-05-14,9,gi-client-static,/leasex,mobile,1,0,1,1.7,1.7,0.176,0.176,0.006,0.006,1.216,1.216,0.0,0.0,2026-05-21T13:24:24.422499+05:30
2026-05-14,9,gi-client-static,/marketing/[url],desktop,1,0,1,5.092,5.092,0.0,0.0,0.045,0.045,4.424,4.424,0.0,0.0,2026-05-21T13:24:24.422499+05:30
2026-05-14,9,gi-client-static,/marketing/[url],mobile,1,0,1,2.536,2.536,0.0,0.0,0.0,0.0,2.292,2.292,0.0,0.0,2026-05-21T13:24:24.422499+05:30
2026-05-14,9,gi-client-static,/sell-anytime,mobile,12,0,9,4.34375,5.348,0.2,0.2,0.01,0.01,3.296875,7.06,0.0,0.0,2026-05-21T13:24:24.422499+05:30
2026-05-14,9,gi-client-web,/assets,desktop,5,0,2,1.292,1.292,0.112,0.112,1.032,1.032,1.096,1.096,0.0,0.0,2026-05-21T13:43:24.931714+05:30
2026-05-14,9,gi-client-web,/assets,mobile,42,3,26,2.328125,4.09375,0.27734375,0.39453125,1.140625,1.5702500000000001,1.0546875,3.046875,0.0,0.0,2026-05-21T13:43:24.931714+05:30
2026-05-14,9,gi-client-web,/assets/bonds,desktop,6,3,4,0.86328125,5.084,0.072021484375,0.08,0.13,0.13,4.068,4.068,0.0,0.0,2026-05-21T13:43:24.931714+05:30
2026-05-14,9,gi-client-web,/assets/bonds,mobile,20,4,6,1.82421875,2.584,0.494140625,1.096,0.28515625,0.9140625,1.4296875,2.578125,0.0,0.0,2026-05-21T13:43:24.931714+05:30
2026-05-14,9,gi-client-web,/discover,desktop,11,0,8,2.640625,3.532,0.07958984375,0.208,0.693359375,0.744140625,0.59765625,1.784,0.0,0.0,2026-05-21T13:43:24.931714+05:30
2026-05-14,9,gi-client-web,/discover,mobile,374,5,316,4.4375,10.625,0.421875,1.1875,2.21875,2.90625,2.65625,5.1875,0.0,0.0,2026-05-21T13:43:24.931714+05:30
2026-05-14,9,gi-client-web,/external-ui/[uuid],mobile,302,0,273,1.546875,4.0625,0.224,0.224,0.0019989013671875,0.003997802734375,1.546875,4.0625,0.0,0.0,2026-05-21T13:43:24.931714+05:30
2026-05-14,9,gi-client-web,/login,desktop,16,0,5,0.96484375,1.956,0.2392578125,0.504,0.82421875,0.82421875,0.732421875,1.24,0.0,0.0,2026-05-21T13:43:24.931714+05:30
2026-05-14,9,gi-client-web,/login,mobile,78,1,55,1.390625,3.21875,0.27734375,0.6015625,0.02294921875,1.34375,0.9765625,2.59375,0.0,0.0,2026-05-21T13:43:24.931714+05:30
2026-05-14,9,gi-client-web,/login,tablet,1,0,1,0.412,0.412,0.08,0.08,0.017,0.017,0.412,0.412,0.0,0.0,2026-05-21T13:43:24.931714+05:30
2026-05-14,9,gi-client-web,/portfolio,desktop,7,3,4,1.4609375,2.076,0.0718994140625,0.096,0.166015625,0.476,0.599609375,0.908,0.0,0.0,2026-05-21T13:43:24.931714+05:30
2026-05-14,9,gi-client-web,/portfolio,mobile,93,1,58,1.796875,5.4375,0.30859375,0.6171875,0.6953125,1.734375,1.265625,4.3125,0.0,0.0,2026-05-21T13:43:24.931714+05:30
2026-05-14,9,gi-client-web,/quick-start,desktop,1,0,1,1.292,1.292,0.0,0.0,0.005,0.005,0.876,0.876,0.0,0.0,2026-05-21T13:43:24.931714+05:30
2026-05-14,9,gi-client-web,/quick-start,mobile,19,0,14,3.296875,16.008,0.255859375,1.416,0.011962890625,1.329,2.71875,14.556,0.0,0.0,2026-05-21T13:43:24.931714+05:30
2026-05-14,9,gi-client-web,/referral,mobile,3,0,1,1.468,1.468,0.184,0.184,1.23,1.23,0.916,0.916,0.0,0.0,2026-05-21T13:43:24.931714+05:30
2026-05-14,9,gi-client-web,/signup,mobile,11,0,2,1.04,1.04,0.0,0.0,0.015,0.015,1.041015625,1.324,0.0,0.0,2026-05-21T13:43:24.931714+05:30
2026-05-14,9,gi-client-web,/user-kyc,desktop,2,0,1,0.952,0.952,0.08,0.08,0.147,0.147,0.768,0.768,0.0,0.0,2026-05-21T13:43:24.931714+05:30
2026-05-14,9,gi-client-web,/user-kyc,mobile,48,1,42,4.1875,12.375,0.32421875,0.7421875,0.087890625,1.40625,2.03125,4.5625,0.0,0.0,2026-05-21T13:43:24.931714+05:30
2026-05-14,10,gi-client-static,/,desktop,31,0,17,1.7578125,5.707,0.0966796875,0.8,0.0019989013671875,0.003997802734375,1.4765625,4.507,0.0,0.0,2026-05-21T13:24:30.544773+05:30
2026-05-14,10,gi-client-static,/,mobile,123,0,61,3.71875,4.8125,0.126953125,0.5859375,0.001983642578125,0.03955078125,2.78125,4.3125,0.0,0.0,2026-05-21T13:24:30.544773+05:30
2026-05-14,10,gi-client-static,/,unknown,1,1,1,0.86,0.86,0.0,0.0,0.0,0.0,0.86,0.86,0.0,0.0,2026-05-21T13:24:30.544773+05:30
2026-05-14,10,gi-client-static,/blog,desktop,1,0,1,1.02,1.02,0.08,0.08,0.001,0.001,0.952,0.952,0.0,0.0,2026-05-21T13:24:30.544773+05:30
2026-05-14,10,gi-client-static,/blog/[slug],desktop,66,1,43,2.359375,7.78125,0.0634765625,0.0888671875,0.003021240234375,0.00701904296875,2.515625,6.46875,0.0,0.0,2026-05-21T13:24:30.544773+05:30
2026-05-14,10,gi-client-static,/blog/[slug],mobile,178,62,138,2.96875,7.0625,0.26171875,0.48046875,0.0079345703125,0.03173828125,3.21875,6.8125,0.0,0.0,2026-05-21T13:24:30.544773+05:30
2026-05-14,10,gi-client-static,/blog/[slug],tablet,1,0,1,7.528,7.528,0.024,0.024,0.041,0.041,7.496,7.496,0.0,0.0,2026-05-21T13:24:30.544773+05:30
2026-05-14,10,gi-client-static,/blog/[slug],unknown,3,1,1,2.92,2.92,0.0,0.0,0.0,0.0,2.92,2.92,0.0,0.0,2026-05-21T13:24:30.544773+05:30
2026-05-14,10,gi-client-static,/corporate-bonds,desktop,5,0,4,0.880859375,2.46,0.064208984375,0.112,0.001,0.001,0.794921875,2.324,0.0,0.0,2026-05-21T13:24:30.544773+05:30
2026-05-14,10,gi-client-static,/corporate-bonds,mobile,3,0,3,3.724,3.724,0.152,0.152,0.0,0.0,3.724,3.724,0.0,0.0,2026-05-21T13:24:30.544773+05:30
2026-05-14,10,gi-client-static,/faq/[type]/...,desktop,7,0,7,1.28515625,1.592,0.096,0.096,0.0019989013671875,0.03,1.28515625,1.592,0.0,0.0,2026-05-21T13:24:30.544773+05:30
2026-05-14,10,gi-client-static,/faq/[type]/...,mobile,6,0,5,2.265625,3.064,0.3603515625,0.536,0.001,0.001,2.265625,3.064,0.0,0.0,2026-05-21T13:24:30.544773+05:30
2026-05-14,10,gi-client-static,/invoicex,mobile,1,0,1,1.684,1.684,0.112,0.112,0.0,0.0,1.3,1.3,0.0,0.0,2026-05-21T13:24:30.544773+05:30
2026-05-14,10,gi-client-static,/leasex,desktop,3,0,3,10.936,10.936,0.064,0.064,0.001,0.001,9.06,9.06,0.0,0.0,2026-05-21T13:24:30.544773+05:30
2026-05-14,10,gi-client-static,/leasex,mobile,3,0,3,2.292,2.292,0.136,0.136,0.0,0.0,2.1,2.1,0.0,0.0,2026-05-21T13:24:30.544773+05:30
2026-05-14,10,gi-client-static,/marketing/[url],desktop,7,0,6,3.8203125,3.988,0.024,0.024,0.045166015625,0.068,3.7890625,3.962,0.0,0.0,2026-05-21T13:24:30.544773+05:30
2026-05-14,10,gi-client-static,/marketing/[url],mobile,2,0,2,4.14,4.14,0.088,0.088,0.008,0.008,3.656,3.656,0.0,0.0,2026-05-21T13:24:30.544773+05:30
2026-05-14,10,gi-client-static,/sell-anytime,mobile,12,0,9,5.21875,12.576,0.69921875,1.448,0.003997802734375,0.007,4.15625,12.576,0.0,0.0,2026-05-21T13:24:30.544773+05:30
2026-05-14,10,gi-client-web,/assets,desktop,22,5,18,1.3203125,3.896,0.1123046875,0.40234375,0.87890625,1.723,0.87109375,2.608,0.0,0.0,2026-05-21T13:43:30.349600+05:30
2026-05-14,10,gi-client-web,/assets,mobile,47,0,28,2.28125,9.125,0.30859375,2.21875,1.3984375,1.616,1.328125,2.90625,0.0,0.0,2026-05-21T13:43:30.349600+05:30
2026-05-14,10,gi-client-web,/assets/bonds,desktop,14,2,5,1.931640625,2.42,0.112,0.112,0.44921875,0.794,3.703125,3.852,0.0,0.0,2026-05-21T13:43:30.349600+05:30
2026-05-14,10,gi-client-web,/assets/bonds,mobile,29,7,7,1.31640625,3.048,0.53125,1.8125,0.7890625,1.734375,1.3203125,3.453125,0.0,0.0,2026-05-21T13:43:30.349600+05:30
2026-05-14,10,gi-client-web,/assets/bonds,tablet,1,0,1,2.528,2.528,0.368,0.368,0.603,0.603,2.528,2.528,0.0,0.0,2026-05-21T13:43:30.349600+05:30
2026-05-14,10,gi-client-web,/discover,desktop,26,1,16,1.9453125,7.02,0.11181640625,0.1845703125,0.48828125,1.567,0.98046875,2.140625,0.0,0.0,2026-05-21T13:43:30.349600+05:30
2026-05-14,10,gi-client-web,/discover,mobile,393,3,336,4.5625,11.875,0.421875,1.3125,2.09375,2.90625,2.65625,7.3125,0.0,0.0,2026-05-21T13:43:30.349600+05:30
2026-05-14,10,gi-client-web,/discover,tablet,2,0,2,11.524,11.524,0.392,0.392,1.349,1.349,3.104,3.104,0.0,0.0,2026-05-21T13:43:30.349600+05:30
2026-05-14,10,gi-client-web,/external-ui/[uuid],desktop,5,0,3,2.156,2.156,0.0,0.0,0.0,0.0,2.156,2.156,0.0,0.0,2026-05-21T13:43:30.349600+05:30
2026-05-14,10,gi-client-web,/external-ui/[uuid],mobile,350,0,310,1.734375,5.5625,0.072,0.072,0.0019989013671875,0.003997802734375,1.734375,5.5625,0.0,0.0,2026-05-21T13:43:30.349600+05:30
2026-05-14,10,gi-client-web,/login,desktop,46,0,36,1.265625,10.875,0.20703125,0.953125,0.546875,0.859375,1.109375,9.875,0.0,0.0,2026-05-21T13:43:30.349600+05:30
2026-05-14,10,gi-client-web,/login,mobile,95,1,63,1.671875,4.0625,0.3203125,0.640625,0.02197265625,1.90625,1.609375,4.5625,0.0,0.0,2026-05-21T13:43:30.349600+05:30
2026-05-14,10,gi-client-web,/portfolio,desktop,6,0,3,6.496,6.496,0.128173828125,0.152,0.51171875,0.55,1.2109375,6.148,0.0,0.0,2026-05-21T13:43:30.349600+05:30
2026-05-14,10,gi-client-web,/portfolio,mobile,114,6,73,1.796875,5.1875,0.36328125,0.9609375,0.765625,2.5625,1.265625,4.3125,0.0,0.0,2026-05-21T13:43:30.349600+05:30
2026-05-14,10,gi-client-web,/quick-start,desktop,3,0,2,2.62,2.62,0.312,0.312,0.002,0.002,1.936,1.936,0.0,0.0,2026-05-21T13:43:30.349600+05:30
2026-05-14,10,gi-client-web,/quick-start,mobile,33,0,23,4.40625,11.3125,0.455078125,0.752,0.00604248046875,0.108,4.40625,12.3125,0.0,0.0,2026-05-21T13:43:30.349600+05:30
2026-05-14,10,gi-client-web,/referral,desktop,2,0,2,0.864,0.864,0.064,0.064,1.143,1.143,0.488,0.488,0.0,0.0,2026-05-21T13:43:30.349600+05:30
2026-05-14,10,gi-client-web,/signup,mobile,15,1,6,0.787109375,1.172,0.1439208984375,0.152,0.0140037841796875,0.024,1.17578125,2.464,0.0,0.0,2026-05-21T13:43:30.349600+05:30
2026-05-14,10,gi-client-web,/user-kyc,desktop,2,0,2,2.072,2.072,0.14404296875,0.264,0.813,0.813,0.672,0.672,0.0,0.0,2026-05-21T13:43:30.349600+05:30
2026-05-14,10,gi-client-web,/user-kyc,mobile,57,3,50,3.96875,11.875,0.29296875,0.8359375,0.076171875,1.53125,1.328125,4.0625,0.0,0.0,2026-05-21T13:43:30.349600+05:30
2026-05-14,11,gi-client-static,/,desktop,69,1,45,2.078125,3.359375,0.0712890625,0.248046875,0.00299072265625,0.0341796875,1.8046875,3.140625,0.0,0.0,2026-05-21T13:24:36.884830+05:30
2026-05-14,11,gi-client-static,/,mobile,120,2,68,3.09375,7.1875,0.134765625,0.5234375,0.003021240234375,0.0771484375,2.84375,6.0625,0.0,0.0,2026-05-21T13:24:36.884830+05:30
2026-05-14,11,gi-client-static,/baskets,desktop,5,0,1,1.728,1.728,0.016,0.016,0.002,0.002,2.847,2.847,0.0,0.0,2026-05-21T13:24:36.884830+05:30
2026-05-14,11,gi-client-static,/blog,desktop,1,0,1,5.38,5.38,0.0,0.0,0.04,0.04,5.312,5.312,0.0,0.0,2026-05-21T13:24:36.884830+05:30
2026-05-14,11,gi-client-static,/blog/[slug],desktop,62,1,43,2.609375,4.15625,0.05615234375,0.185546875,0.00494384765625,0.0986328125,2.359375,4.78125,0.0,0.0,2026-05-21T13:24:36.884830+05:30
2026-05-14,11,gi-client-static,/blog/[slug],mobile,169,8,123,3.21875,11.125,0.216796875,0.7734375,0.018798828125,0.03759765625,3.03125,9.625,0.0,0.0,2026-05-21T13:24:36.884830+05:30
2026-05-14,11,gi-client-static,/blog/[slug],unknown,3,1,1,3.828,3.828,0.0,0.0,0.0,0.0,21.7,21.7,0.0,0.0,2026-05-21T13:24:36.884830+05:30
2026-05-14,11,gi-client-static,/corporate-bonds,desktop,12,0,8,0.87890625,5.936,0.039794921875,0.064,0.178,0.178,0.79296875,5.216,0.0,0.0,2026-05-21T13:24:36.884830+05:30
2026-05-14,11,gi-client-static,/corporate-bonds,mobile,6,0,5,1.89453125,2.92,0.08,0.08,0.0,0.0,1.89453125,2.92,0.0,0.0,2026-05-21T13:24:36.884830+05:30
2026-05-14,11,gi-client-static,/faq/[type]/...,mobile,1,0,1,0.408,0.408,0.0,0.0,0.0,0.0,0.408,0.408,0.0,0.0,2026-05-21T13:24:36.884830+05:30
2026-05-14,11,gi-client-static,/invoicex,desktop,4,0,4,1.66015625,2.28,0.064,0.064,0.003,0.003,0.908203125,1.632,0.0,0.0,2026-05-21T13:24:36.884830+05:30
2026-05-14,11,gi-client-static,/leaseX,desktop,1,0,1,1.9,1.9,0.008,0.008,0.0,0.0,1.8,1.8,0.0,0.0,2026-05-21T13:24:36.884830+05:30
2026-05-14,11,gi-client-static,/leasex,desktop,4,0,3,1.976,1.976,0.064,0.064,0.0,0.0,1.1640625,5.292,0.0,0.0,2026-05-21T13:24:36.884830+05:30
2026-05-14,11,gi-client-static,/leasex,mobile,4,0,4,1.4755859375,1.728,0.112060546875,0.208,0.006,0.006,1.03564453125,1.204,0.0,0.0,2026-05-21T13:24:36.884830+05:30
2026-05-14,11,gi-client-static,/loanx,desktop,2,0,3,0.828,0.828,0.064,0.064,0.002,0.002,0.784,0.784,0.0,0.0,2026-05-21T13:24:36.884830+05:30
2026-05-14,11,gi-client-static,/marketing/[url],desktop,9,0,5,6.171875,13.952,0.008,0.008,0.013,0.013,3.9609375,13.904,0.0,0.0,2026-05-21T13:24:36.884830+05:30
2026-05-14,11,gi-client-static,/marketing/[url],mobile,4,0,3,2.76,2.76,0.08,0.08,0.0,0.0,2.5078125,2.604,0.0,0.0,2026-05-21T13:24:36.884830+05:30
2026-05-14,11,gi-client-static,/sell-anytime,desktop,1,0,1,3.052,3.052,0.0,0.0,0.003,0.003,1.536,1.536,0.0,0.0,2026-05-21T13:24:36.884830+05:30
2026-05-14,11,gi-client-static,/sell-anytime,mobile,17,0,8,4.53125,9.632,0.14404296875,0.32,0.004,0.004,4.65625,8.072,0.0,0.0,2026-05-21T13:24:36.884830+05:30
2026-05-14,11,gi-client-web,/assets,desktop,23,5,14,0.787109375,1.168,0.1279296875,0.294921875,1.0546875,1.103,0.626953125,0.848,0.0,0.0,2026-05-21T13:43:36.061761+05:30
2026-05-14,11,gi-client-web,/assets,mobile,44,5,21,2.03125,7.1875,0.32421875,1.484375,1.046875,1.578125,1.2265625,3.484375,0.0,0.0,2026-05-21T13:43:36.061761+05:30
